ensembl_id,gene_symbol,ncbi_id
ENSG00000111412,SPRING1,NCBI:79794
ENSG00000086848,ALG9,NCBI:79796
ENSG00000175213,ZNF408,NCBI:79797
ENSG00000140691,ARMC5,NCBI:79798
ENSG00000135220,UGT2A3,NCBI:79799
ENSG00000253179,CALCP,NCBI:798
ENSG00000105825,TFPI2,NCBI:7980
ENSG00000138380,CARF,NCBI:79800
ENSG00000171241,SHCBP1,NCBI:79801
ENSG00000143512,HHIPL2,NCBI:79802
ENSG00000166189,HPS6,NCBI:79803
ENSG00000237125,HAND2-AS1,NCBI:79804
ENSG00000143494,VASH2,NCBI:79805
ENSG00000138780,GSTCD,NCBI:79807
ENSG00000123607,TTC21B,NCBI:79809
ENSG00000049883,PTCD2,NCBI:79810
ENSG00000137776,MET,NCBI:79811
ENSG00000173269,MMRN2,NCBI:79812
ENSG00000181090,EHMT1,NCBI:79813
ENSG00000116771,AGMAT,NCBI:79814
ENSG00000104361,NIPAL2,NCBI:79815
ENSG00000104953,TLE6,NCBI:79816
ENSG00000120162,MOB3B,NCBI:79817
ENSG00000178935,ZNF552,NCBI:79818
ENSG00000152763,DNAI4,NCBI:79819
ENSG00000004866,ST7,NCBI:7982
ENSG00000133962,CATSPERB,NCBI:79820
ENSG00000088756,ARHGAP28,NCBI:79822
ENSG00000143919,CAMKMT,NCBI:79823
ENSG00000114654,EFCC1,NCBI:79825
ENSG00000166250,CLMP,NCBI:79827
ENSG00000123600,METTL8,NCBI:79828
ENSG00000110583,NAA40,NCBI:79829
ENSG00000197056,ZMYM1,NCBI:79830
ENSG00000155666,KDM8,NCBI:79831
ENSG00000060749,QSER1,NCBI:79832
ENSG00000152147,GEMIN6,NCBI:79833
ENSG00000173517,PEAK1,NCBI:79834
ENSG00000175556,LONRF3,NCBI:79836
ENSG00000166908,PIP4K2C,NCBI:79837
ENSG00000103534,TMC5,NCBI:79838
ENSG00000150636,CCDC102B,NCBI:79839
ENSG00000050327,ARHGEF5,NCBI:7984
ENSG00000187736,NHEJ1,NCBI:79840
ENSG00000165923,AGBL2,NCBI:79841
ENSG00000185670,ZBTB3,NCBI:79842
ENSG00000124019,FAM124B,NCBI:79843
ENSG00000188818,ZDHHC11,NCBI:79844
ENSG00000133874,RNF122,NCBI:79845
ENSG00000105792,CFAP69,NCBI:79846
ENSG00000138111,MFSD13A,NCBI:79847
ENSG00000104218,CSPP1,NCBI:79848
ENSG00000172367,NHERF4,NCBI:79849
ENSG00000167695,TLCD3A,NCBI:79850
ENSG00000105131,EPHX3,NCBI:79852
ENSG00000168955,TM4SF20,NCBI:79853
ENSG00000225880,LINC00115,NCBI:79854
ENSG00000157734,SNX22,NCBI:79856
ENSG00000177340,FLJ13224,NCBI:79857
ENSG00000114670,NEK11,NCBI:79858
Unknown,GPDS1,NCBI:7986
ENSG00000178462,TUBAL3,NCBI:79861
ENSG00000188295,ZNF669,NCBI:79862
ENSG00000101546,RBFA,NCBI:79863
ENSG00000109944,JHY,NCBI:79864
ENSG00000112195,TREML2,NCBI:79865
ENSG00000136122,BORA,NCBI:79866
ENSG00000168778,TCTN2,NCBI:79867
ENSG00000101901,ALG13,NCBI:79868
ENSG00000149532,CPSF7,NCBI:79869
ENSG00000164929,BAALC,NCBI:79870
ENSG00000122484,RPAP2,NCBI:79871
ENSG00000105879,CBLL1,NCBI:79872
ENSG00000275074,NUDT18,NCBI:79873
ENSG00000177548,RABEP2,NCBI:79874
ENSG00000187720,THSD4,NCBI:79875
ENSG00000081307,UBA5,NCBI:79876
ENSG00000172992,DCAKD,NCBI:79877
ENSG00000100147,CCDC134,NCBI:79879
ENSG00000170260,ZNF212,NCBI:7988
ENSG00000100722,ZC3H14,NCBI:79882
ENSG00000132000,PODNL1,NCBI:79883
ENSG00000164114,MAP9,NCBI:79884
ENSG00000163517,HDAC11,NCBI:79885
ENSG00000120159,CAAP1,NCBI:79886
ENSG00000121316,PLBD1,NCBI:79887
ENSG00000153395,LPCAT1,NCBI:79888
ENSG00000100599,RIN3,NCBI:79890
ENSG00000083814,ZNF671,NCBI:79891
ENSG00000197771,MCMBP,NCBI:79892
ENSG00000278311,GGNBP2,NCBI:79893
ENSG00000171161,ZNF672,NCBI:79894
ENSG00000104043,ATP8B4,NCBI:79895
ENSG00000185875,THNSL1,NCBI:79896
ENSG00000241370,RPP21,NCBI:79897
ENSG00000176024,ZNF613,NCBI:79898
ENSG00000135362,PRR5L,NCBI:79899
ENSG00000004948,CALCR,NCBI:799
ENSG00000071967,CYBRD1,NCBI:79901
ENSG00000125450,NUP85,NCBI:79902
ENSG00000122390,NAA60,NCBI:79903
ENSG00000170537,TMC7,NCBI:79905
ENSG00000116151,MORN1,NCBI:79906
ENSG00000113303,BTNL8,NCBI:79908
ENSG00000104723,TUSC3,NCBI:7991
ENSG00000121350,PYROXD1,NCBI:79912
ENSG00000101442,ACTR5,NCBI:79913
ENSG00000176208,ATAD5,NCBI:79915
ENSG00000269313,MAGIX,NCBI:79917
ENSG00000103037,SETD6,NCBI:79918
ENSG00000172478,MAB21L4,NCBI:79919
ENSG00000133142,TCEAL4,NCBI:79921
ENSG00000278619,MRM1,NCBI:79922
ENSG00000111704,NANOG,NCBI:79923
ENSG00000128165,ADM2,NCBI:79924
ENSG00000152582,SPEF2,NCBI:79925
ENSG00000197245,FAM110D,NCBI:79927
ENSG00000180834,MAP6D1,NCBI:79929
ENSG00000104691,UBXN8,NCBI:7993
ENSG00000146094,DOK3,NCBI:79930
ENSG00000050730,TNIP3,NCBI:79931
ENSG00000142687,KIAA0319L,NCBI:79932
ENSG00000166317,SYNPO2L,NCBI:79933
ENSG00000123815,COQ8B,NCBI:79934
ENSG00000105219,CCNP,NCBI:79935
ENSG00000106714,CNTNAP3,NCBI:79937
ENSG00000127526,SLC35E1,NCBI:79939
ENSG00000083168,KAT6A,NCBI:7994
ENSG00000233237,LINC00472,NCBI:79940
ENSG00000185730,ZNF696,NCBI:79943
ENSG00000087299,L2HGDH,NCBI:79944
ENSG00000120055,C10orf95,NCBI:79946
ENSG00000117682,CIT,NCBI:79947
ENSG00000129951,PLPPR3,NCBI:79948
ENSG00000148735,PLEKHS1,NCBI:79949
ENSG00000101463,SYNDIG1,NCBI:79953
ENSG00000115761,NOL10,NCBI:79954
ENSG00000186862,PDZD7,NCBI:79955
ENSG00000099219,ERMP1,NCBI:79956
ENSG00000160781,PAQR6,NCBI:79957
ENSG00000205744,DENND1C,NCBI:79958
ENSG00000101624,CEP76,NCBI:79959
ENSG00000077684,JADE1,NCBI:79960
ENSG00000162777,DENND2D,NCBI:79961
ENSG00000178401,DNAJC22,NCBI:79962
ENSG00000251595,ABCA11P,NCBI:79963
ENSG00000145284,SCD5,NCBI:79966
ENSG00000092470,WDR76,NCBI:79968
ENSG00000137343,ATAT1,NCBI:79969
ENSG00000291118,ZNF767P,NCBI:79970
ENSG00000116729,WLS,NCBI:79971
ENSG00000198342,ZNF442,NCBI:79973
ENSG00000106034,CPED1,NCBI:79974
ENSG00000083307,GRHL2,NCBI:79977
ENSG00000188917,TRMT2B,NCBI:79979
ENSG00000149636,DSN1,NCBI:79980
ENSG00000153303,FRMD1,NCBI:79981
ENSG00000164031,DNAJB14,NCBI:79982
ENSG00000124429,POF1B,NCBI:79983
ENSG00000242779,ZNF702P,NCBI:79986
ENSG00000165124,SVEP1,NCBI:79987
ENSG00000105948,IFT56,NCBI:79989
ENSG00000068137,PLEKHH3,NCBI:79990
ENSG00000107960,STN1,NCBI:79991
Unknown,AGPAT4-IT1,NCBI:79992
ENSG00000164181,ELOVL7,NCBI:79993
ENSG00000144031,ANKRD53,NCBI:79998
ENSG00000197665,GRAPL-AS1,NCBI:79999
ENSG00000122786,CALD1,NCBI:800
ENSG00000167653,PSCA,NCBI:8000
ENSG00000141449,GREB1L,NCBI:80000
ENSG00000135749,PCNX2,NCBI:80003
ENSG00000103067,ESRP2,NCBI:80004
ENSG00000147459,DOCK5,NCBI:80005
ENSG00000113597,TRAPPC13,NCBI:80006
ENSG00000119965,C10orf88,NCBI:80007
ENSG00000121895,TMEM156,NCBI:80008
ENSG00000145451,GLRA3,NCBI:8001
ENSG00000178966,RMI1,NCBI:80010
ENSG00000172775,PSME3IP1,NCBI:80011
ENSG00000173889,PHC3,NCBI:80012
ENSG00000148481,MINDY3,NCBI:80013
ENSG00000151718,WWC2,NCBI:80014
ENSG00000133943,DGLUCY,NCBI:80017
ENSG00000111300,NAA25,NCBI:80018
ENSG00000165886,UBTD1,NCBI:80019
ENSG00000100350,FOXRED2,NCBI:80020
ENSG00000137842,TMEM62,NCBI:80021
ENSG00000266714,MYO15B,NCBI:80022
ENSG00000125841,NRSN2,NCBI:80023
ENSG00000089060,SLC8B1,NCBI:80024
ENSG00000125779,PANK2,NCBI:80025
ENSG00000155034,FBXL18,NCBI:80028
ENSG00000137872,SEMA6D,NCBI:80031
ENSG00000172000,ZNF556,NCBI:80032
ENSG00000178662,CSRNP3,NCBI:80034
Unknown,ANP32A-IT1,NCBI:80035
ENSG00000083067,TRPM3,NCBI:80036
ENSG00000273018,FAM106A,NCBI:80039
ENSG00000180758,GPR157,NCBI:80045
ENSG00000244378,RPS2P45,NCBI:80052
ENSG00000267296,CEBPA-DT,NCBI:80054
ENSG00000197121,PGAP1,NCBI:80055
ENSG00000176204,LRRTM4,NCBI:80059
ENSG00000215032,GNL3LP1,NCBI:80060
ENSG00000166669,ATF7IP2,NCBI:80063
ENSG00000115827,DCAF17,NCBI:80067
ENSG00000231690,LINC00574,NCBI:80069
ENSG00000173157,ADAMTS20,NCBI:80070
ENSG00000149548,CCDC15,NCBI:80071
ENSG00000260339,HEXA-AS1,NCBI:80072
ENSG00000286042,LCAL1,NCBI:80078
ENSG00000243910,TUBA4B,NCBI:80086
Unknown,LALL,NCBI:8009
Unknown,BIN3-IT1,NCBI:80094
ENSG00000166704,ZNF606,NCBI:80095
ENSG00000152082,MZT2B,NCBI:80097
ENSG00000136275,PKD1L1-AS1,NCBI:80099
ENSG00000198668,CALM1,NCBI:801
ENSG00000198939,ZFP2,NCBI:80108
Unknown,MROS,NCBI:8011
ENSG00000142556,ZNF614,NCBI:80110
ENSG00000288547,C3orf36,NCBI:80111
ENSG00000122870,BICC1,NCBI:80114
ENSG00000128298,BAIAP2L2,NCBI:80115
ENSG00000179674,ARL14,NCBI:80117
ENSG00000140451,PIF1,NCBI:80119
ENSG00000176601,MAP3K19,NCBI:80122
ENSG00000175073,VCPIP1,NCBI:80124
ENSG00000140481,CCDC33,NCBI:80125
ENSG00000119636,BBOF1,NCBI:80127
ENSG00000163462,TRIM46,NCBI:80128
ENSG00000120262,CCDC170,NCBI:80129
ENSG00000119508,NR4A3,NCBI:8013
ENSG00000171017,LRRC8E,NCBI:80131
ENSG00000117501,MROH9,NCBI:80133
ENSG00000117133,RPF1,NCBI:80135
ENSG00000183779,ZNF703,NCBI:80139
ENSG00000148334,PTGES2,NCBI:80142
ENSG00000052723,SIKE1,NCBI:80143
ENSG00000138759,FRAS1,NCBI:80144
ENSG00000163634,THOC7,NCBI:80145
ENSG00000115652,UXS1,NCBI:80146
ENSG00000122490,SLC66A2,NCBI:80148
ENSG00000163874,ZC3H12A,NCBI:80149
ENSG00000162174,ASRGL1,NCBI:80150
ENSG00000102901,CENPT,NCBI:80152
ENSG00000179151,EDC3,NCBI:80153
ENSG00000282183,GOLGA2P10,NCBI:80154
ENSG00000164134,NAA15,NCBI:80155
ENSG00000109182,CWH43,NCBI:80157
ENSG00000292331,ASMTL-AS1,NCBI:80161
ENSG00000142102,PGGHG,NCBI:80162
ENSG00000183248,PRR36,NCBI:80164
ENSG00000164074,ABHD18,NCBI:80167
ENSG00000166391,MOGAT2,NCBI:80168
ENSG00000178971,CTC1,NCBI:80169
ENSG00000096872,IFT74,NCBI:80173
ENSG00000161692,DBF4B,NCBI:80174
ENSG00000171621,SPSB1,NCBI:80176
ENSG00000120279,MYCT1,NCBI:80177
ENSG00000162062,TEDC2,NCBI:80178
ENSG00000278259,MYO19,NCBI:80179
ENSG00000102445,RUBCNL,NCBI:80183
ENSG00000198707,CEP290,NCBI:80184
ENSG00000129696,TTI2,NCBI:80185
ENSG00000169925,BRD3,NCBI:8019
ENSG00000172663,TMEM134,NCBI:80194
ENSG00000133678,TMEM254,NCBI:80195
ENSG00000170633,RNF34,NCBI:80196
ENSG00000172732,MUS81,NCBI:80198
ENSG00000010361,FUZ,NCBI:80199
ENSG00000223467,CALM1P1,NCBI:802
ENSG00000156510,HKDC1,NCBI:80201
ENSG00000138081,FBXO11,NCBI:80204
ENSG00000177200,CHD9,NCBI:80205
ENSG00000134775,FHOD3,NCBI:80206
ENSG00000125741,OPA3,NCBI:80207
ENSG00000104133,SPG11,NCBI:80208
ENSG00000120685,PROSER1,NCBI:80209
ENSG00000126883,NUP214,NCBI:8021
ENSG00000135931,ARMC9,NCBI:80210
ENSG00000119242,CCDC92,NCBI:80212
ENSG00000184277,TM2D3,NCBI:80213
Unknown,RUNX1-IT1,NCBI:80215
ENSG00000073331,ALPK1,NCBI:80216
ENSG00000197748,CFAP43,NCBI:80217
ENSG00000121579,NAA50,NCBI:80218
ENSG00000115520,COQ10B,NCBI:80219
ENSG00000107187,LHX3,NCBI:8022
ENSG00000167107,ACSF2,NCBI:80221
ENSG00000143374,TARS2,NCBI:80222
ENSG00000156675,RAB11FIP1,NCBI:80223
ENSG00000151413,NUBPL,NCBI:80224
ENSG00000175575,PAAF1,NCBI:80227
ENSG00000160991,ORAI2,NCBI:80228
Unknown,H142T,NCBI:8023
ENSG00000176783,RUFY1,NCBI:80230
ENSG00000120280,TASL,NCBI:80231
ENSG00000162923,WDR26,NCBI:80232
ENSG00000185504,FAAP100,NCBI:80233
ENSG00000119227,PIGZ,NCBI:80235
ENSG00000128886,ELL3,NCBI:80237
Unknown,RDPA,NCBI:8024
ENSG00000046889,PREX2,NCBI:80243
ENSG00000182923,CEP63,NCBI:80254
ENSG00000115084,SLC35F5,NCBI:80255
ENSG00000005238,ATOSB,NCBI:80256
ENSG00000183690,EFHC2,NCBI:80258
Unknown,DGS2,NCBI:8026
ENSG00000125149,PHAF1,NCBI:80262
ENSG00000134253,TRIM45,NCBI:80263
ENSG00000118620,ZNF430,NCBI:80264
ENSG00000116406,EDEM3,NCBI:80267
ENSG00000136738,STAM,NCBI:8027
ENSG00000099377,HSD3B7,NCBI:80270
ENSG00000086544,ITPKC,NCBI:80271
ENSG00000109519,GRPEL1,NCBI:80273
ENSG00000159307,SCUBE1,NCBI:80274
ENSG00000108465,CDK5RAP3,NCBI:80279
ENSG00000078403,MLLT10,NCBI:8028
ENSMUSG00000018669,Cdk5rap3,NCBI:80280
ENSMUSG00000062127,Cttnbp2nl,NCBI:80281
ENSMUSG00000030083,Abtb1,NCBI:80283
ENSMUSG00000042380,Smim12,NCBI:80284
ENSMUSG00000022906,Parp9,NCBI:80285
ENSMUSG00000118664,Tusc3,NCBI:80286
ENSMUSG00000009585,Apobec3,NCBI:80287
ENSMUSG00000063382,Bcl9l,NCBI:80288
ENSMUSG00000035840,Lysmd3,NCBI:80289
ENSG00000107611,CUBN,NCBI:8029
ENSMUSG00000044197,Gpr146,NCBI:80290
ENSMUSG00000029401,Rilpl2,NCBI:80291
ENSMUSG00000034430,Zxdc,NCBI:80292
ENSMUSG00000020260,Pofut2,NCBI:80294
ENSMUSG00000011751,Sptbn4,NCBI:80297
ENSG00000120832,MTERF2,NCBI:80298
ENSG00000108091,CCDC6,NCBI:8030
ENSG00000241839,PLEKHO2,NCBI:80301
ENSG00000115468,EFHD1,NCBI:80303
ENSG00000163026,WDCP,NCBI:80304
ENSG00000170638,TRABD,NCBI:80305
ENSG00000118579,MED28,NCBI:80306
ENSG00000088340,FER1L4,NCBI:80307
ENSG00000160688,FLAD1,NCBI:80308
ENSG00000153820,SPHKAP,NCBI:80309
ENSG00000266412,NCOA4,NCBI:8031
ENSG00000170962,PDGFD,NCBI:80310
ENSG00000174010,KLHL15,NCBI:80311
ENSG00000138336,TET1,NCBI:80312
ENSG00000148814,LRRC27,NCBI:80313
ENSG00000120616,EPC1,NCBI:80314
ENSG00000113742,CPEB4,NCBI:80315
ENSG00000102055,PPP1R2C,NCBI:80316
ENSG00000189298,ZKSCAN3,NCBI:80317
ENSG00000165113,GKAP1,NCBI:80318
ENSG00000168772,CXXC4,NCBI:80319
ENSG00000189120,SP6,NCBI:80320
ENSG00000114107,CEP70,NCBI:80321
ENSG00000166510,CCDC68,NCBI:80323
ENSG00000177192,PUS1,NCBI:80324
ENSG00000114626,ABTB1,NCBI:80325
ENSG00000135925,WNT10A,NCBI:80326
ENSG00000253915,MAPRE1P1,NCBI:80327
ENSG00000131015,ULBP2,NCBI:80328
ENSG00000111981,ULBP1,NCBI:80329
ENSG00000101152,DNAJC5,NCBI:80331
ENSG00000149451,ADAM33,NCBI:80332
ENSG00000185774,KCNIP4,NCBI:80333
ENSMUSG00000029088,Kcnip4,NCBI:80334
ENSG00000164091,WDR82,NCBI:80335
ENSG00000101104,PABPC1L,NCBI:80336
ENSG00000100344,PNPLA3,NCBI:80339
ENSG00000122912,GDA,NCBI:8034
ENSG00000078898,BPIFB2,NCBI:80341
ENSG00000009790,TRAF3IP3,NCBI:80342
ENSG00000101251,SEL1L2,NCBI:80343
ENSG00000100897,DCAF11,NCBI:80344
ENSG00000196812,ZSCAN16,NCBI:80345
ENSG00000168476,REEP4,NCBI:80346
ENSG00000068120,PPAT,NCBI:80347
ENSG00000140395,SKIC8,NCBI:80349
ENSG00000290613,LPAL2,NCBI:80350
ENSG00000107854,TNKS2,NCBI:80351
ENSG00000204618,RNF39,NCBI:80352
ENSG00000108061,SHOC2,NCBI:8036
ENSG00000148848,ADAM12,NCBI:8038
ENSG00000197646,PDCD1LG2,NCBI:80380
ENSG00000103855,CD276,NCBI:80381
ENSMUSG00000021056,Tex21,NCBI:80384
ENSMUSG00000010054,Tusc2,NCBI:80385
Unknown,PROA,NCBI:8039
ENSG00000230564,CALM1P2,NCBI:804
ENSG00000099849,RASSF7,NCBI:8045
ENSG00000129170,CSRP3,NCBI:8048
ENSG00000143933,CALM2,NCBI:805
ENSG00000110435,PDHX,NCBI:8050
ENSMUSG00000006392,Med8,NCBI:80509
ENSMUSG00000043419,Rnf227,NCBI:80515
ENSMUSG00000008429,Herpud2,NCBI:80517
AT1G15510,ECB2,NCBI:8056
ENSG00000229097,CALM2P2,NCBI:806
ENSG00000175592,FOSL1,NCBI:8061
ENSG00000166266,CUL5,NCBI:8065
Unknown,ANC,NCBI:8066
Unknown,BRCATA,NCBI:8068
ENSG00000215482,CALM2P3,NCBI:807
ENSG00000167671,UBXN6,NCBI:80700
ENSG00000227776,AKR1D1P1,NCBI:80701
ENSG00000135917,SLC19A3,NCBI:80704
ENSG00000135951,TSGA10,NCBI:80705
ENSMUSG00000061165,Or8a1b,NCBI:80706
ENSMUSG00000004637,Wwox,NCBI:80707
ENSMUSG00000027257,Pacsin3,NCBI:80708
ENSG00000106948,AKNA,NCBI:80709
ENSG00000123576,ESX1,NCBI:80712
ENSG00000233432,MTIF2P1,NCBI:80713
ENSG00000105717,PBX4,NCBI:80714
ENSMUSG00000024511,Rab27b,NCBI:80718
ENSMUSG00000035004,Igsf6,NCBI:80719
ENSMUSG00000031860,Pbx4,NCBI:80720
ENSMUSG00000038496,Slc19a3,NCBI:80721
ENSG00000168917,SLC35G2,NCBI:80723
ENSG00000111271,ACAD10,NCBI:80724
ENSG00000277363,SRCIN1,NCBI:80725
ENSG00000130518,IQCN,NCBI:80726
ENSG00000136295,TTYH3,NCBI:80727
ENSG00000147799,ARHGAP39,NCBI:80728
ENSG00000184007,PTP4A2,NCBI:8073
ENSG00000144229,THSD7B,NCBI:80731
ENSMUSG00000037730,Mynn,NCBI:80732
ENSMUSG00000090236,Ca15,NCBI:80733
ENSG00000204385,SLC44A4,NCBI:80736
ENSG00000204396,VWA7,NCBI:80737
ENSG00000204420,MPIG6B,NCBI:80739
ENSG00000118972,FGF23,NCBI:8074
ENSG00000204421,LY6G6C,NCBI:80740
ENSG00000204428,LY6G5C,NCBI:80741
ENSG00000204576,PRR3,NCBI:80742
ENSMUSG00000027411,Vps16,NCBI:80743
ENSMUSG00000027014,Cwc22,NCBI:80744
ENSG00000138050,THUMPD2,NCBI:80745
ENSG00000154743,TSEN2,NCBI:80746
ENSMUSG00000052712,BC004004,NCBI:80748
ENSMUSG00000030600,Lrfn1,NCBI:80749
ENSMUSG00000031652,N4bp1,NCBI:80750
ENSMUSG00000029474,Rnf34,NCBI:80751
ENSMUSG00000025854,Fam20c,NCBI:80752
ENSG00000266967,AARSD1,NCBI:80755
ENSG00000184986,TMEM121,NCBI:80757
ENSG00000131188,PRR7,NCBI:80758
ENSG00000135314,KHDC1,NCBI:80759
ENSG00000197614,MFAP5,NCBI:8076
ENSG00000123243,ITIH5,NCBI:80760
ENSG00000131507,NDFIP1,NCBI:80762
ENSG00000134548,SPX,NCBI:80763
ENSG00000184436,THAP7,NCBI:80764
ENSG00000172345,STARD5,NCBI:80765
Unknown,HMNJ,NCBI:80768
Unknown,CTRCT25,NCBI:80770
Unknown,MCOPCB2,NCBI:80771
ENSG00000224051,CPTP,NCBI:80772
ENSG00000136490,LIMD2,NCBI:80774
ENSG00000144120,TMEM177,NCBI:80775
ENSG00000123810,B9D2,NCBI:80776
ENSG00000103018,CYB5B,NCBI:80777
ENSG00000196378,ZNF34,NCBI:80778
ENSG00000111667,USP5,NCBI:8078
ENSG00000182871,COL18A1,NCBI:80781
ENSMUSG00000079298,Klrb1b,NCBI:80782
ENSG00000185085,INTS5,NCBI:80789
ENSG00000089693,MLF2,NCBI:8079
ENSG00000153815,CMIP,NCBI:80790
ENSMUSG00000040525,Cblc,NCBI:80794
ENSMUSG00000042682,Selenok,NCBI:80795
ENSMUSG00000033765,Calm4,NCBI:80796
ENSMUSG00000028262,Clca3a2,NCBI:80797
ENSG00000160014,CALM3,NCBI:808
Unknown,AD5,NCBI:8081
ENSG00000141431,ASXL3,NCBI:80816
ENSG00000164118,CEP44,NCBI:80817
ENSG00000125945,ZNF436,NCBI:80818
ENSG00000123096,SSPN,NCBI:8082
ENSG00000122547,EEPD1,NCBI:80820
ENSG00000100523,DDHD1,NCBI:80821
ENSG00000198908,GPRASP3,NCBI:80823
ENSG00000111266,DUSP16,NCBI:80824
ENSG00000186660,ZFP91,NCBI:80829
ENSG00000221963,APOL6,NCBI:80830
ENSG00000128313,APOL5,NCBI:80831
ENSG00000100336,APOL4,NCBI:80832
ENSG00000128284,APOL3,NCBI:80833
ENSG00000179002,TAS1R2,NCBI:80834
ENSG00000173662,TAS1R1,NCBI:80835
ENSMUSG00000046768,Rhoj,NCBI:80837
ENSMUSG00000049539,H1f1,NCBI:80838
ENSG00000167548,KMT2D,NCBI:8085
ENSG00000175137,SH3BP5L,NCBI:80851
ENSG00000144596,GRIP2,NCBI:80852
ENSG00000006459,KDM7A,NCBI:80853
ENSG00000145391,SETD7,NCBI:80854
ENSG00000144320,LNPK,NCBI:80856
ENSMUSG00000031603,Fgf20,NCBI:80857
ENSMUSG00000035356,Nfkbiz,NCBI:80859
ENSG00000094914,AAAS,NCBI:8086
ENSMUSG00000017747,Ghdc,NCBI:80860
ENSMUSG00000017830,Dhx58,NCBI:80861
ENSG00000204623,POLR1HASP,NCBI:80862
ENSG00000204314,PRRT1,NCBI:80863
ENSG00000241404,EGFL8,NCBI:80864
ENSG00000220391,HCG4B,NCBI:80868
ENSG00000114416,FXR1,NCBI:8087
Unknown,DKBI,NCBI:80870
Unknown,ANMA,NCBI:80871
ENSMUSG00000060591,Ifitm2,NCBI:80876
ENSMUSG00000028080,Lrba,NCBI:80877
ENSMUSG00000025161,Slc16a3,NCBI:80879
ENSMUSG00000042099,Kank3,NCBI:80880
ENSMUSG00000059857,Ntng1,NCBI:80883
ENSMUSG00000025268,Maged2,NCBI:80884
ENSMUSG00000045502,Hcar2,NCBI:80885
ENSMUSG00000005204,Senp3,NCBI:80886
ENSMUSG00000041548,Hspb8,NCBI:80888
ENSMUSG00000070462,Tlnrd1,NCBI:80889
ENSG00000127337,YEATS4,NCBI:8089
ENSMUSG00000027993,Trim2,NCBI:80890
ENSMUSG00000015852,Fcrl2,NCBI:80891
ENSMUSG00000025255,Zfhx4,NCBI:80892
ENSMUSG00000032268,Tmprss5,NCBI:80893
ENSG00000132323,ILKAP,NCBI:80895
ENSG00000135838,NPL,NCBI:80896
ENSMUSG00000021583,Erap1,NCBI:80898
Unknown,SPPM,NCBI:8090
ENSMUSG00000048521,Cxcr6,NCBI:80901
ENSMUSG00000025602,Zfp202,NCBI:80902
ENSMUSG00000031230,Fgf16,NCBI:80903
ENSMUSG00000040415,Dtx3,NCBI:80904
ENSMUSG00000023953,Polh,NCBI:80905
ENSMUSG00000025221,Kcnip2,NCBI:80906
ENSMUSG00000032370,Lactb,NCBI:80907
ENSMUSG00000015787,Abo,NCBI:80908
ENSMUSG00000015944,Castor2,NCBI:80909
ENSG00000149948,HMGA2,NCBI:8091
ENSMUSG00000063234,Gpr84,NCBI:80910
ENSMUSG00000029098,Acox3,NCBI:80911
ENSMUSG00000028580,Pum1,NCBI:80912
ENSMUSG00000020594,Pum2,NCBI:80913
ENSMUSG00000026558,Uck2,NCBI:80914
ENSMUSG00000026659,Dusp12,NCBI:80915
ENSG00000180318,ALX1,NCBI:8092
Unknown,MGCT,NCBI:8093
ENSG00000166682,TMPRSS5,NCBI:80975
ENSMUSG00000027220,Syt13,NCBI:80976
ENSMUSG00000059408,Mrgprh,NCBI:80978
ENSMUSG00000029015,Slc26a5,NCBI:80979
ENSMUSG00000034936,Arl4d,NCBI:80981
ENSMUSG00000052353,Cemip,NCBI:80982
ENSMUSG00000027189,Trim44,NCBI:80985
ENSMUSG00000037725,Ckap2,NCBI:80986
ENSMUSG00000032598,Nckipsd,NCBI:80987
ENSG00000111328,CDK2AP1,NCBI:8099
ENSG00000130402,ACTN4,NCBI:81
ENSG00000178363,CALML3,NCBI:810
ENSG00000032742,IFT88,NCBI:8100
ENSMUSG00000040661,Rad54l2,NCBI:81000
ENSMUSG00000021712,Trim23,NCBI:81003
ENSMUSG00000027630,Tbl1xr1,NCBI:81004
ENSMUSG00000040372,Gpr63,NCBI:81006
ENSMUSG00000039785,Defb5,NCBI:81007
Unknown,CLLS2,NCBI:8101
ENSMUSG00000035523,Vmn1r172,NCBI:81010
ENSMUSG00000095543,Vmn1r148,NCBI:81011
ENSMUSG00000062483,Vmn1r171,NCBI:81012
ENSMUSG00000066850,Vmn1r65,NCBI:81013
ENSMUSG00000078808,Vmn1r58,NCBI:81014
ENSMUSG00000091874,Vmn1r56,NCBI:81015
ENSMUSG00000092579,Vmn1r62,NCBI:81016
ENSMUSG00000058631,Vmn1r63,NCBI:81017
ENSMUSG00000006418,Rnf114,NCBI:81018
Unknown,XRS,NCBI:8102
ENSG00000131233,GJA9,NCBI:81025
ENSG00000101162,TUBB1,NCBI:81027
ENSG00000111186,WNT5B,NCBI:81029
Unknown,PAPA2,NCBI:8103
ENSG00000124256,ZBP1,NCBI:81030
ENSG00000197496,SLC2A10,NCBI:81031
ENSG00000173826,KCNH6,NCBI:81033
ENSG00000164933,SLC25A32,NCBI:81034
ENSG00000158270,COLEC12,NCBI:81035
ENSG00000049656,CLPTM1L,NCBI:81037
Unknown,MCOR,NCBI:8104
ENSG00000257792,OR5BJ1P,NCBI:81047
Unknown,BRCD1,NCBI:8105
ENSG00000196578,OR5AC2,NCBI:81050
ENSG00000100836,PABPN1,NCBI:8106
ENSG00000130538,OR11H1,NCBI:81061
ENSG00000218549,OR4K12P,NCBI:81078
ENSG00000269678,OR7A18P,NCBI:81081
